"arc_length","p","u","v"
17.046,nan,nan,nan
17.064,nan,nan,nan
17.082,nan,nan,nan
17.1,nan,nan,nan
17.118,nan,nan,nan
17.136,nan,nan,nan
17.154,nan,nan,nan
17.172,nan,nan,nan
17.19,nan,nan,nan
17.208,nan,nan,nan
17.226,nan,nan,nan
17.244,nan,nan,nan
17.262,nan,nan,nan
17.28,nan,nan,nan
17.298,nan,nan,nan
17.316,nan,nan,nan
17.334,nan,nan,nan
17.352,nan,nan,nan
17.37,nan,nan,nan
17.388,nan,nan,nan
17.406,nan,nan,nan
17.424,nan,nan,nan
17.442,nan,nan,nan
17.46,nan,nan,nan
17.478,nan,nan,nan
17.496,nan,nan,nan
17.514,nan,nan,nan
17.532,nan,nan,nan
17.55,nan,nan,nan
17.568,nan,nan,nan
17.586,nan,nan,nan
17.604,nan,nan,nan
17.622,nan,nan,nan
17.64,nan,nan,nan
17.658,nan,nan,nan
17.676,nan,nan,nan
17.694,nan,nan,nan
17.712,nan,nan,nan
17.73,nan,nan,nan
17.748,nan,nan,nan
17.766,nan,nan,nan
17.784,nan,nan,nan
17.802,nan,nan,nan
17.82,nan,nan,nan
17.838,nan,nan,nan
17.856,nan,nan,nan
17.874,nan,nan,nan
17.892,nan,nan,nan
17.91,nan,nan,nan
17.928,nan,nan,nan
17.946,nan,nan,nan
17.964,nan,nan,nan
17.982,nan,nan,nan
18,nan,nan,nan
